Scientific_Name,Common_Name,Threatened_Status,Listed_SPRAT_TaxonID,Kingdom,Class,Profile,Family,Genus,Species,Description,Image,Image_Author,Habitat,Australian_Distribution,Longitude,Latitude
Sternula nereis,Australian Fairy Tern,Vulnerable,82950,Animalia,Aves,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=82950,Laridae,Sternula,nereis,"A small piscivorous (fish-eating) bird, the Fairy Tern is approximately 22-27 cm in length, 70 g in weight and has a wingspan of 44-53 cm (Higgins & Davies 1996). The Fairy Tern is bulky and round bodied (Simpson & Day 2004).The breeding plumage of both sexes is pale grey-white, with a black crown, nape, ear coverts and patch in front of the eyes (square to round in shape). The forehead is white and the bill is orange-yellow (Higgins & Davies 1996). Legs are dull yellow and the iris is dark brown (Lindsey 1986a).There is also little sexual dimorphism in non-breeding plumage, with a black bill and a more mottled appearance to the crown (Marchant & Higgins 1990). Outer primary feathers are also less contrasting with no dark shoulder bar (Simpson & Day 2004).Immature birds have blackish legs and bills (Lindsey 1986a). The crown is streaked dusky and buff with a dark ear patch. The outer wing is dark greyish and the inner wing is pale grey and white (Simpson & Day 2004).The species is gregarious and often found in flocks of 50-150 birds. However the bird is also seen singularly or in pairs (Higgins & Davies 1996).",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Sterna_nereis_-_Little_Swanport.jpg/220px-Sterna_nereis_-_Little_Swanport.jpg,JJ Harrison,"The Fairy Tern (Australian) nests on sheltered sandy beaches, spits and banks above the high tide line and below vegetation. The subspecies has been found in embayments of a variety of habitats including offshore, estuarine or lacustrine (lake) islands, wetlands and mainland coastline (Higgins & Davies 1996; Lindsey 1986a). The bird roosts on beaches at night (Higgins & Davies 1996).","Within Australia, the Fairy Tern occurs along the coasts of Victoria, Tasmania, South Australia and Western Australia; occurring as far north as the Dampier Archipelago near Karratha. The subspecies has been known from New South Wales (NSW) in the past, but it is unknown if it persists there (Birdlife International 2010; Garnett & Crowley 2000).",144.766,-38.283
Hyridella glenelgensis,Glenelg Freshwater Mussel,Critically Endangered,82953,Animalia,Bivalvia,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=82953,Hyriidae,Hyridella,glenelgensis,"The Glenelg Freshwater Mussel is a sedentary, bivalve mollusc that attains 51-80 mm in length. The shell is strong and almond-shaped, with a rounded posterior border, and both the umbo (peak along the hinge line) and the shell surface are marked with fine sculpture (wrinkles). The Maximum Height Index (MHI), the ratio of maximum height of the shell to its length used to distinguish mollusks, is about 50% for the species. The periostracum (flaky shell covering) is olive-green in immature individuals and dark purple-brown in mature individuals (Playford & Walker 2008; Walker et al. 2001).",https://keys.lucidcentral.org/keys/v3/freshwater_molluscs/Freshwater_Oct18/Media/Images/hyridella_protohyridella_glenelgensis/thumbs/hyridella_glenelgensis_c1721_sml.jpg,"Ponder, W. F., Hallan, A., Shea, M. and Clark, S. A. 2016. Australian Freshwater Molluscs. http://keys.lucidcentral.org/keys/v3/freshwater_molluscs/","The Glenelg Freshwater Mussel is found in shallow, narrow, flowing sections of the Crawford River with dense riparian vegetation that shade the water thus moderating water temperatures. Woody debris from the riparian vegetation that falls into streams is an important habitat feature, providing stable sediments and a refuge from strong currents (Playford & Walker 2008). The species lives in firm, coarse sandy sediments that supply ideal burrowing substrate, and allows feeding, respiratory and reproductive organs to function without clogging. The species is also reliant on flowing water as this assists in maintaining suitable water temperatures and restricting algal growth. Mussels burrow using their hard shell as a blade and a strong muscular 'foot' as an anchor, leaving only the hindmost part of their shell above the sediments. They may occur singly in marginal habitats, and in small aggregations or shoals in more favourable environments. Due to the physical attributes of the Glenelg Freshwater Mussel, it is suggested that the species favours smaller streams with less forceful water movements (Playford & Walker 2008). Water quality is an important aspect of mussel habitat. Adult Glenelg Freshwater Mussels are likely to have an upper salinity tolerance of about 4 parts per thousand, similar to other Hyriidae mussels (Walker et al. 2001). Only the Crawford River and two smaller tributaries in the Glenelg River catchment consistently have salinities below this level in the known range of this species (Playford & Walker 2008).Plant species found in riparian areas where the Glenelg Freshwater Mussel is located include Eucalyptus species, Blackwood (Acacia melanoxylon) and Woolly Tea-tree (Melaleuca lanigerum) (Playford & Walker 2008).","The Glenelg Freshwater MusselÂ is found only in the lower reaches of the Crawford River, a tributary of the Glenelg River, in south-west Victoria (Playford & Walker 2008). Two specimens at the Australian Museum are recorded from ""Port Fairy"" (McMichael & Hiscock 1958) but these are considered erroneous (Playford & Walker 2008).",,
Liopholis guthega,Guthega Skink,Endangered,83079,Animalia,Reptilia,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=83079,Scincidae,Liopholis,guthega,,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Egernia_whitii.jpg/220px-Egernia_whitii.jpg,Alan,,"The Guthega Skink is known from the Snowy Mountains in the vicinity of Mt Kosciuszko, New South Wales (NSW), and from the Bogong High Plains in Victoria. The Guthega Skink has not been recorded below 1600 m above sea level (asl), and has been observed as high as 1940 m asl. It occurs in the coldest and one of the wettest regions on mainland Australia (Chapple et al. 2008; Donnellan et al. 2002), and is one of Australia's highest living lizard species (Michael & Lindenmeyer 2010).",147.257,-36.9186
Antechinus minimus maritimus,Swamp Antechinus (mainland),Vulnerable,83086,Animalia,Mammalia,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=83086,Dasyuridae,Antechinus,minimus,,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Dasyuridae_-_Antechinus_minimus.JPG/220px-Dasyuridae_-_Antechinus_minimus.JPG,Hectonichus,,,,
Sannantha crenulata,Fern-leaf Baeckea,Vulnerable,83096,Plantae,Magnoliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=83096,Myrtaceae,Sannantha,crenulata,"Erect shrub 1 -3 m high. Leaves ovate to orbicular, spreading, 3 -7 mm long, 2 -5 mm wide, obtuse; margins crenulate. Flowers 2 or 3 in axillary umbels, white (rarely pale pink), to 8 mm across; peduncle as long as or longer than leaf; pedicel to 8 mm long; hypanthium obconical; calyx-lobes broad; petals orbicular, 2 -4 mm long; stamens 10 -15, none opposite petals, each with a small gland, filaments straight; ovary 3-celled. Fruit cup-like, brown, c. 3 mm diam. Flowers Nov. -Mar.",https://data.rbg.vic.gov.au/cip/preview/image/library/103319?maxsize=512,Walsh Neville,,,146.7833333333,-36.7499999991
Nyctophilus corbeni,"Corben's Long-eared Bat, South-eastern Long-eared Bat",Vulnerable,83395,Animalia,Mammalia,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=83395,Vespertilionidae,Nyctophilus,corbeni,"The south-eastern long-eared bat has a head and body length of approximately 50-75mm and a tail length of about 35-50mm. They have a broad wing and tail membrane surface which permits slow but highly controllable flight. Males are lighter (11-15g) in weight than females (14-21g). These bats have a broader skull and jaw which along with their larger size makes them more distinguishable from other long-eared bats. The south-eastern long-eared bat is classed as a microbat, and the majority of microbats only have a wingspan of approximately 30 cm that stretches from the fingers and then down the side of the body to the leg; and it is made of remarkable skin that is soft, strong and flexible and is able to repair punctures itself. The bats can control their flight by 'feeling' for turbulence thanks to being covered with tiny touch receptors which are small bumps with tiny hairs protruding from the centre, which are sensitive to air flow.",https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Nyctophilus_timoriensis.jpg/220px-Nyctophilus_timoriensis.jpg,George Edward Dobson,,,145.281,-37.7844
Caladenia orientalis,Eastern Spider Orchid,Endangered,83410,Plantae,Liliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=83410,Orchidaceae,Caladenia,orientalis,"Flowering plant 10 -20 cm tall. Leaf 10 -15 cm long, 10 -15 mm wide. Flowers 1 or 2, strongly scented; perianth segments 7 -12 cm long, creamy white to yellowish green with brownish to blackish glandular tips; sepals flattened at base, 2.5 -6 mm wide, abruptly tapered to a long tail densely covered in glands and/or glandular hairs; petals shorter than sepals but otherwise similar. Labellum curved forward with apex recurved and lateral lobes erect, lamina ovate, obscurely 3-lobed, 18 -22 mm long and 8 -12 mm wide (when flattened), cream with reddish margins and calli; margins of lateral lobes fringed with linear calli to 1 mm long, margins of mid-lobe with shorter calli becoming tooth-like near tip; lamina calli in 4 or 6 somewhat crowded rows, extending onto mid-lobe, narrow, foot-shaped, c. 2 mm long at base of lamina, decreasing in size towards apex. Flowers Sep. -Oct.",https://data.rbg.vic.gov.au/cip/preview/image/library/16880?maxsize=512,Tim Dredge,,,145.5833,-38.6167
Pelargonium sp. Striatellum (G.W.Carr 10345),Omeo Stork's-bill,Endangered,84065,Plantae,Magnoliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=84065,Geraniaceae,Pelargonium,sp. Striatellum (G.W.Carr 10345),"Omeo Storksbill Pelargonium sp. (G.W. Carr 10345), syn. P. striatellum, is a tufted perennial forb with leaves in basal rosettes arising from fleshy, often extensively branched rhizomes. Plants occur in clonal colonies that may be up to several metres wide. The leaf-stalks are velvety, having short glandular and non-glandular hairs in roughly equal proportions, and with occasional longer non-glandular hairs. The leaves are all or mostly basal (in a rosette), with leaves on the short stems, if present, being opposite. The rosette leaves are on leaf-stalks between 2 and 6 cm long, with leaf blades egg-shaped in outline, between 1 and 2.5 cm long and 1 to 2 cm wide. The leaves are entire or shallowly lobed; most commonly with 5 to 7 lobes and with scalloped margins. The leaf surface is minutely furry along the veins and near the edges. The flowering stems are to 15 cm tall, and terminate with an umbrella-like flower-cluster with 1 to 3 (and sometimes to 7) flowers that are borne on stalks between 1 and 2 cm long. The flowers have 5 petals that are wider at their tips than at their bases and are between 8 and 11 mm long. The flowers are in various shades of pale pink and each petal is marked with darker crimson or purple branching stripes that run down to the center of the flower. Flowers have 10 stamens. The fruit, 10 to 15 mm long, is a dry structure that splits into 5 segments. The fruit is elongated and shaped like a stork's bill, hence the plant's common name. Flowering is from October to March, with the peak flowering occurring in November and December. Seeds ripen and are shed about five weeks after flowering.",https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Pelargonium_benambra.jpg/220px-Pelargonium_benambra.jpg,Melburnian,,,147.6956,-36.9558
Galaxias rostratus,"Flathead Galaxias, Beaked Minnow, Flat-headed Galaxias, Flat-headed Jollytail, Flat-headed Minnow",Critically Endangered,84745,Animalia,Actinopterygii,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=84745,Galaxiidae,Galaxias,rostratus,,https://fishesofaustralia.net.au/images/image/Galaxias%20rostratus%20Tarmo%20Raadik%20alt.jpg,Tarmo Raadik,,,144.936,-36.8306
Limosa lapponica baueri,"Bar-tailed Godwit (baueri), Western Alaskan Bar-tailed Godwit",Vulnerable,86380,Animalia,Aves,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=86380,Scolopacidae,Limosa,lapponica,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Limosa_lapponica_2_-_Taren_Point.jpg/220px-Limosa_lapponica_2_-_Taren_Point.jpg,JJ Harrison,,,145.23,-38.47
Limosa lapponica menzbieri,"Northern Siberian Bar-tailed Godwit, Bar-tailed Godwit (menzbieri)",Critically Endangered,86432,Animalia,Aves,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=86432,Scolopacidae,Limosa,lapponica,,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Limosa_lapponica_2_-_Taren_Point.jpg/220px-Limosa_lapponica_2_-_Taren_Point.jpg,JJ Harrison,,,,
Commersonia prostrata,Dwarf Kerrawang,Endangered,87152,Plantae,Magnoliopsida,http://www.environment.gov.au/cgi-bin/sprat/public/publicspecies.pl?taxon_id=87152,Malvaceae,Commersonia,prostrata,"The Dwarf Kerrawang is a prostrate, mat-forming shrub with trailing branches to 2 m long and ovate to cordate leaves 10-35 mm long and 5-25 mm wide, with serrate to crenate margins, the upper leaf surface is sparsely sprinkled with stellate hairs, more densely below, and the petiole is 3-20 mm long. The inflorescence consists of 3-12 pink, hairy, star-shaped flowers that appear in October and November. Petals are about 1.5 mm long, and the calyx about 3 mm long. A dry, hairy, spherical capsule develops from the centre of the flower and reaches 9 mm diameter at maturity (Carter & Walsh 2010a; Short 1996).",https://www.environment.nsw.gov.au/threatenedspeciesapp/ImageHandler.ashx?graphicsId=42912&maxWidth=150,Ken Turner,,"The Dwarf Kerrawang occurs disjunctly in south-east Australia, from the Gippsland Lakes hinterland in Victoria to the Tomago sandbeds north-east of Newcastle in New South Wales (Wilkins & Whitlock 2011).",,
